SchCD|Ac_Year|BoysB13C8|GirlsB13C8|BoysB13C9|GirlsB13C9|BoysB13C10|GirlsB13C10|Boys13C8|Girls13C8|Boys13C9|Girls13C9|Boys13C10|Girls13C10|Boys14C8|Girls14C8|Boys14C9|Girls14C9|Boys14C10|Girls14C10|Boys15C8|Girls15C8|Boys15C9|Girls15C9|Boys15C10|Girls15C10|BoysA15C8|GirlsA15C8|BoysA15C9|GirlsA15C9|BoysA15C10|GirlsA15C10|BoysB15C11|GirlB15C11|BoysB15C12|GirlB15C12|Boys15C11|Girl15C11|Boys15C12|Girl15C12|Boys16C11|Girl16C11|Boys16C12|Girl16C12|Boys17C11|Girl17C11|Boys17C12|Girl17C12|BoysA17C11|GirlA17C11|BoysA17C12|GirlA17C12|SCHCD1|AC_YEAR1|E5YB_B8|E5YB_G8|ECY_B8|ECY_G8|E5YB_B9|E5YB_G9|ECY_B9|ECY_G9|E5YB_B10|E5YB_G10|ECY_B10|ECY_G10|E5YB_B11|E5YB_G11|ECY_B11|ECY_G11|E5YB_B12|E5YB_G12|ECY_B12|ECY_G12|CHKBIT
29160103301|2010-11|6|7|0|0|0|0|15|12|3|14|0|0|1|1|4|7|7|8|0|0|3|1|10|3|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103501|2010-11|0|0|0|0|0|0|15|20|0|0|0|0|19|9|18|20|0|0|0|0|25|8|15|20|0|0|0|0|20|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103502|2010-11|0|0|0|0|0|0|14|12|0|0|0|0|0|0|12|12|0|0|0|0|0|0|10|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103503|2010-11|0|0|0|0|0|0|38|29|0|0|0|0|18|12|18|19|0|0|1|0|22|30|19|24|0|0|7|6|22|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103601|2010-11|5|5|0|0|0|0|10|13|4|9|0|0|3|0|15|12|10|4|1|1|3|2|11|12|0|0|2|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103801|2010-11|0|0|0|0|0|0|9|11|0|0|0|0|47|38|12|16|0|0|6|6|39|39|8|13|0|2|7|3|41|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160103803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160103803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104101|2010-11|0|0|0|0|0|0|17|16|0|0|0|0|3|4|17|16|0|0|0|0|3|2|24|15|0|0|1|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104201|2010-11|6|15|0|2|0|0|9|11|13|16|0|0|3|1|9|18|23|18|1|0|5|3|16|18|1|0|0|1|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104202|2010-11|8|6|0|0|0|0|12|17|12|10|0|0|1|1|11|11|6|5|0|0|0|3|15|14|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104301|2010-11|3|2|0|0|0|0|9|7|1|3|0|0|3|1|10|8|7|3|1|1|1|2|7|13|0|0|3|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104401|2010-11|3|9|0|0|0|0|6|7|4|8|0|0|1|0|4|6|9|7|1|0|2|0|6|4|1|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104501|2010-11|12|12|0|0|0|0|34|30|6|7|0|0|7|6|28|32|3|7|2|0|3|5|11|29|0|0|1|0|8|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104701|2010-11|0|0|0|0|0|0|37|53|0|0|0|0|0|0|37|48|0|0|0|0|0|0|21|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150133955|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150133955|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150133956|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150133956|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150133957|2010-11|4|2|0|0|0|0|22|18|0|0|0|0|0|0|18|15|0|0|0|0|13|3|30|10|0|0|0|0|9|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150133957|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150133958|2010-11|2|6|0|0|0|0|25|10|9|3|0|0|0|0|20|20|0|0|0|0|0|0|28|20|0|0|0|0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150133958|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150133959|2010-11|4|0|0|0|0|0|15|14|3|3|0|0|0|0|22|10|0|0|0|0|0|0|30|10|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150133959|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150134001|2010-11|2|1|0|0|0|0|11|4|9|2|0|0|1|0|14|2|5|6|0|0|4|4|10|4|1|1|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150134001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150134101|2010-11|0|0|0|0|0|0|24|13|0|0|0|0|0|0|21|33|0|0|0|0|0|0|21|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150134101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150134102|2010-11|0|0|0|0|0|0|10|10|0|0|0|0|0|0|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150134102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150134201|2010-11|1|1|0|0|0|0|10|13|7|11|0|0|3|2|7|7|2|3|2|0|1|6|5|7|0|0|0|1|9|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150134201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150200801|2010-11|0|0|0|0|0|0|12|13|0|0|0|0|0|0|14|8|0|0|0|0|0|0|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150200801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150203101|2010-11|0|0|0|0|0|0|22|14|0|0|0|0|0|0|16|11|0|0|0|0|0|0|11|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150203101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104801|2010-11|6|8|0|0|0|0|8|9|5|5|0|0|0|1|6|9|10|5|0|0|2|0|5|6|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160104901|2010-11|4|7|0|0|0|0|14|13|7|3|0|0|4|2|14|7|2|4|0|0|1|1|7|11|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160104901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105201|2010-11|18|11|0|0|0|0|13|17|11|4|0|0|3|6|24|17|15|14|0|0|1|1|22|26|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105202|2010-11|0|1|0|0|0|0|44|15|1|1|0|0|1|0|22|9|1|0|0|0|0|0|28|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105203|2010-11|5|15|0|0|0|0|11|14|3|17|0|0|4|2|6|23|4|20|0|1|2|7|5|12|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105301|2010-11|2|1|0|0|0|0|21|23|1|0|0|0|11|13|33|18|0|0|0|0|10|18|12|18|0|0|0|0|25|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105302|2010-11|0|2|0|0|0|0|33|22|20|15|0|0|24|11|25|21|12|12|0|0|8|2|27|32|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105601|2010-11|0|0|0|0|0|0|52|44|0|0|0|0|0|0|48|38|0|0|0|0|0|0|34|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105602|2010-11|20|20|0|0|0|0|50|67|26|28|0|0|17|3|47|59|38|28|0|2|23|4|41|48|1|0|1|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150203201|2010-11|2|8|0|0|0|0|18|26|0|0|0|0|2|0|10|2|0|0|0|0|24|18|18|16|0|0|7|1|10|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150203201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150203701|2010-11|0|0|0|0|0|0|29|23|0|0|0|0|0|0|14|34|0|0|0|0|0|0|18|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150203701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150205201|2010-11|27|23|0|0|0|0|32|30|35|34|0|0|5|0|33|37|22|21|0|0|6|3|21|25|0|0|2|0|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150205201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150207001|2010-11|2|2|0|0|0|0|13|6|5|6|0|0|5|0|21|9|0|0|3|0|3|3|4|3|0|0|1|0|7|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150207001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150210501|2010-11|0|0|0|0|0|0|18|16|0|0|0|0|0|0|15|19|0|0|0|0|0|0|18|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150210501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150211101|2010-11|0|0|0|0|0|0|15|16|0|0|0|0|0|0|13|16|0|0|0|0|0|0|20|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150211101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150212901|2010-11|0|0|0|0|0|0|50|48|0|0|0|0|0|0|36|40|0|0|0|0|0|0|33|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150212901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150213401|2010-11|0|0|0|0|0|0|50|34|0|0|0|0|0|0|51|55|0|0|0|0|0|0|29|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150213401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150214801|2010-11|0|0|0|0|0|0|28|25|0|0|0|0|7|7|36|35|0|0|0|0|6|2|25|24|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150214801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150215501|2010-11|0|0|0|0|0|0|40|33|0|0|0|0|0|0|41|37|0|0|0|0|0|0|31|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150215501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150215502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150215502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105701|2010-11|6|2|0|0|0|0|18|27|13|9|0|0|10|2|19|10|5|8|3|0|6|3|15|13|0|0|3|1|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105801|2010-11|13|20|0|0|0|0|32|32|0|2|0|0|4|2|4|4|0|2|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105802|2010-11|13|20|0|0|0|0|32|32|0|2|0|0|4|2|4|4|0|2|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160105803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160105803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160200801|2010-11|9|0|0|0|0|0|23|10|7|0|0|0|3|0|28|4|8|2|2|0|10|1|23|4|1|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160200801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160200802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160200802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160200901|2010-11|0|1|0|0|0|0|4|5|0|1|0|0|5|7|10|10|0|1|0|2|13|11|17|6|1|0|2|1|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160200901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160200902|2010-11|2|4|0|0|0|0|7|7|1|3|0|0|0|1|2|2|4|1|0|0|0|0|4|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160200902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201301|2010-11|5|5|0|0|0|0|7|7|5|4|0|0|4|7|6|7|7|8|0|0|4|4|14|11|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150216101|2010-11|6|8|0|0|0|0|8|11|7|10|0|0|1|1|6|9|8|11|0|0|0|0|3|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150216101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150219601|2010-11|0|0|0|0|0|0|30|27|0|0|0|0|0|0|11|16|0|0|0|0|0|0|21|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150219601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150223501|2010-11|0|0|0|0|0|0|30|39|0|0|0|0|0|0|17|25|0|0|0|0|0|0|20|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150223501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224201|2010-11|2|3|0|0|0|0|101|97|0|1|0|0|2|2|140|129|0|0|0|0|9|6|120|111|0|0|0|0|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224202|2010-11|2|6|0|0|0|0|15|10|3|3|0|0|1|2|15|17|9|13|0|0|0|3|21|15|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224203|2010-11|0|0|0|0|0|0|13|4|0|0|0|0|0|0|9|4|0|0|0|0|0|0|9|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224501|2010-11|0|0|0|0|0|0|31|30|0|0|0|0|0|0|37|44|0|0|0|0|0|0|45|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224601|2010-11|2|0|0|0|0|0|8|6|3|3|0|0|0|1|12|10|4|2|0|0|0|0|13|12|0|0|0|0|7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150224602|2010-11|0|0|0|0|0|0|3|2|2|2|0|0|20|30|18|17|5|7|6|2|2|3|15|14|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29150224602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201302|2010-11|0|3|0|0|0|0|18|13|5|1|0|0|0|1|16|8|6|3|0|0|1|1|4|10|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201303|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201303|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201501|2010-11|0|0|0|0|0|0|18|19|0|0|0|0|0|0|24|20|0|0|0|0|0|0|18|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201502|2010-11|5|3|0|0|0|0|3|23|9|11|0|0|0|6|9|16|7|8|1|0|1|4|7|13|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201601|2010-11|10|9|0|0|0|0|19|13|10|10|0|0|1|1|24|8|10|6|0|0|1|1|22|10|1|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160201701|2010-11|3|5|0|0|0|0|15|7|4|4|0|0|3|1|5|6|1|3|2|1|3|2|7|5|1|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160201701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29160202001|2010-11|25|32|0|0|0|0|48|59|19|17|0|0|16|2|52|48|11|26|1|0|2|0|42|46|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29160202001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
